kdrg_code,aadrg_code,kdrg_name,mdc_code
G6188,G618,,
G6189,G618,,
G6190,G619,,
G6191,G619,,
G6192,G619,,
G6193,G619,,
G6194,G619,,
G6195,G619,,
G6196,G619,,
G6197,G619,,
G6198,G619,,
G6199,G619,,
G6200,G620,,
G6201,G620,,
G6202,G620,,
G6203,G620,,
G6204,G620,,
G6205,G620,,
G6206,G620,,
G6207,G620,,
G6208,G620,,
G6209,G620,,
G6210,G621,,
G6211,G621,,
G6212,G621,,
G6213,G621,,
G6214,G621,,
G6215,G621,,
G6216,G621,,
G6217,G621,,
G6218,G621,,
G6219,G621,,
G6220,G622,,
G6221,G622,,
G6222,G622,,
G6223,G622,,
G6224,G622,,
G6225,G622,,
G6226,G622,,
G6227,G622,,
G6228,G622,,
G6229,G622,,
G6280,G628,,
G6281,G628,,
G6282,G628,,
G6283,G628,,
G6284,G628,,
G6285,G628,,
G6286,G628,,
G6287,G628,,
G6288,G628,,
G6289,G628,,
G6290,G629,,
G6291,G629,,
G6292,G629,,
G6293,G629,,
G6294,G629,,
G6295,G629,,
G6296,G629,,
G6297,G629,,
G6298,G629,,
G6299,G629,,
G6300,G630,,
G6301,G630,,
G6302,G630,,
G6303,G630,,
G6304,G630,,
G6305,G630,,
G6306,G630,,
G6307,G630,,
G6308,G630,,
G6309,G630,,
G6310,G631,,
G6311,G631,,
G6312,G631,,
G6313,G631,,
G6314,G631,,
G6315,G631,,
G6316,G631,,
G6317,G631,,
G6318,G631,,
G6319,G631,,
G6320,G632,,
G6321,G632,,
G6322,G632,,
G6323,G632,,
G6324,G632,,
G6325,G632,,
G6326,G632,,
G6327,G632,,
G6328,G632,,
G6329,G632,,
G6330,G633,,
G6331,G633,,
G6332,G633,,
G6333,G633,,
G6334,G633,,
G6335,G633,,
G6336,G633,,
G6337,G633,,
G6338,G633,,
G6339,G633,,
G6340,G634,,
G6341,G634,,
G6342,G634,,
G6343,G634,,
G6344,G634,,
G6345,G634,,
G6346,G634,,
G6347,G634,,
G6348,G634,,
G6349,G634,,
G6350,G635,,
G6351,G635,,
G6352,G635,,
G6353,G635,,
G6354,G635,,
G6355,G635,,
G6356,G635,,
G6357,G635,,
G6358,G635,,
G6359,G635,,
G6360,G636,,
G6361,G636,,
G6362,G636,,
G6363,G636,,
G6364,G636,,
G6365,G636,,
G6366,G636,,
G6367,G636,,
G6368,G636,,
G6369,G636,,
G6380,G638,,
G6381,G638,,
G6382,G638,,
G6383,G638,,
G6384,G638,,
G6385,G638,,
G6386,G638,,
G6387,G638,,
G6388,G638,,
G6389,G638,,
G6710,G671,,
G6711,G671,,
G6712,G671,,
G6713,G671,,
G6714,G671,,
G6715,G671,,
G6716,G671,,
G6717,G671,,
G6718,G671,,
G6719,G671,,
G6720,G672,,
G6721,G672,,
G6722,G672,,
G6723,G672,,
G6724,G672,,
G6725,G672,,
G6726,G672,,
G6727,G672,,
G6728,G672,,
G6729,G672,,
G6820,G682,,
G6821,G682,,
G6822,G682,,
G6823,G682,,
G6824,G682,,
G6825,G682,,
G6826,G682,,
G6827,G682,,
G6828,G682,,
G6829,G682,,
G6860,G686,,
G6861,G686,,
G6862,G686,,
G6863,G686,,
G6864,G686,,
G6865,G686,,
G6866,G686,,
G6867,G686,,
G6868,G686,,
G6869,G686,,
G6880,G688,,
G6881,G688,,
G6882,G688,,
G6883,G688,,
G6884,G688,,
G6885,G688,,
G6886,G688,,
G6887,G688,,
G6888,G688,,
G6889,G688,,
G6890,G689,,
G6891,G689,,
G6892,G689,,
G6893,G689,,
G6894,G689,,
G6895,G689,,
G6896,G689,,
G6897,G689,,
G6898,G689,,
G6899,G689,,
G7000,G700,,
G7001,G700,,
G7002,G700,,
G7003,G700,,
G7004,G700,,
G7005,G700,,
G7006,G700,,
G7007,G700,,
G7008,G700,,
G7009,G700,,
G7010,G701,,
G7011,G701,,
G7012,G701,,
G7013,G701,,
G7014,G701,,
G7015,G701,,
G7016,G701,,
G7017,G701,,
G7018,G701,,
G7019,G701,,
G7020,G702,,
G7021,G702,,
G7022,G702,,
G7023,G702,,
G7024,G702,,
G7025,G702,,
G7026,G702,,
G7027,G702,,
G7028,G702,,
G7029,G702,,
G7080,G708,,
G7081,G708,,
G7082,G708,,
G7083,G708,,
G7084,G708,,
G7085,G708,,
G7086,G708,,
G7087,G708,,
G7088,G708,,
G7089,G708,,
G7090,G709,,
G7091,G709,,
G7092,G709,,
G7093,G709,,
G7094,G709,,
G7095,G709,,
G7096,G709,,
G7097,G709,,
G7098,G709,,
G7099,G709,,
G7100,G710,,
G7101,G710,,
G7102,G710,,
G7103,G710,,
G7104,G710,,
G7105,G710,,
G7106,G710,,
G7107,G710,,
G7108,G710,,
G7109,G710,,
G7110,G711,,
G7111,G711,,
G7112,G711,,
G7113,G711,,
G7114,G711,,
G7115,G711,,
G7116,G711,,
G7117,G711,,
G7118,G711,,
G7119,G711,,
G7120,G712,,
G7121,G712,,
G7122,G712,,
G7123,G712,,
G7124,G712,,
G7125,G712,,
G7126,G712,,
G7127,G712,,
G7128,G712,,
G7129,G712,,
G7130,G713,,
G7131,G713,,
G7132,G713,,
G7133,G713,,
G7134,G713,,
G7135,G713,,
G7136,G713,,
G7137,G713,,
G7138,G713,,
G7139,G713,,
G7180,G718,,
G7181,G718,,
G7182,G718,,
G7183,G718,,
G7184,G718,,
G7185,G718,,
G7186,G718,,
G7187,G718,,
G7188,G718,,
G7189,G718,,
G7190,G719,,
G7191,G719,,
G7192,G719,,
G7193,G719,,
G7194,G719,,
G7195,G719,,
G7196,G719,,
G7197,G719,,
G7198,G719,,
G7199,G719,,
G7200,G720,,
G7201,G720,,
G7202,G720,,
G7203,G720,,
G7204,G720,,
G7205,G720,,
G7206,G720,,
G7207,G720,,
G7208,G720,,
G7209,G720,,
G7210,G721,,
G7211,G721,,
G7212,G721,,
G7213,G721,,
G7214,G721,,
G7215,G721,,
G7216,G721,,
G7217,G721,,
G7218,G721,,
G7219,G721,,
G7220,G722,,
G7221,G722,,
G7222,G722,,
G7223,G722,,
G7224,G722,,
G7225,G722,,
G7226,G722,,
G7227,G722,,
G7228,G722,,
G7229,G722,,
G7230,G723,,
G7231,G723,,
G7232,G723,,
G7233,G723,,
G7234,G723,,
G7235,G723,,
G7236,G723,,
G7237,G723,,
G7238,G723,,
G7239,G723,,
G7240,G724,,
G7241,G724,,
G7242,G724,,
G7243,G724,,
G7244,G724,,
G7245,G724,,
G7246,G724,,
G7247,G724,,
G7248,G724,,
G7249,G724,,
G7280,G728,,
G7281,G728,,
G7282,G728,,
G7283,G728,,
G7284,G728,,
G7285,G728,,
G7286,G728,,
G7287,G728,,
G7288,G728,,
G7289,G728,,
G7290,G729,,
G7291,G729,,
G7292,G729,,
G7293,G729,,
G7294,G729,,
G7295,G729,,
G7296,G729,,
G7297,G729,,
G7298,G729,,
G7299,G729,,
G7300,G730,,
G7301,G730,,
G7302,G730,,
G7303,G730,,
G7304,G730,,
G7305,G730,,
G7306,G730,,
G7307,G730,,
G7308,G730,,
G7309,G730,,
G7310,G731,,
G7311,G731,,
G7312,G731,,
G7313,G731,,
G7314,G731,,
G7315,G731,,
G7316,G731,,
G7317,G731,,
G7318,G731,,
G7319,G731,,
G7320,G732,,
G7321,G732,,
G7322,G732,,
G7323,G732,,
G7324,G732,,
G7325,G732,,
G7326,G732,,
G7327,G732,,
G7328,G732,,
G7329,G732,,
G7330,G733,,
G7331,G733,,
G7332,G733,,
G7333,G733,,
G7334,G733,,
G7335,G733,,
G7336,G733,,
G7337,G733,,
G7338,G733,,
G7339,G733,,
G7340,G734,,
G7341,G734,,
G7342,G734,,
G7343,G734,,
G7344,G734,,
G7345,G734,,
G7346,G734,,
G7347,G734,,
G7348,G734,,
G7349,G734,,
G7350,G735,,
G7351,G735,,
G7352,G735,,
G7353,G735,,
G7354,G735,,
G7355,G735,,
G7356,G735,,
G7357,G735,,
G7358,G735,,
G7359,G735,,
G7360,G736,,
G7361,G736,,
G7362,G736,,
G7363,G736,,
G7364,G736,,
G7365,G736,,
G7366,G736,,
G7367,G736,,
G7368,G736,,
G7369,G736,,
G7370,G737,,
G7371,G737,,
G7372,G737,,
G7373,G737,,
G7374,G737,,
G7375,G737,,
G7376,G737,,
G7377,G737,,
G7378,G737,,
G7379,G737,,
G8000,G800,,
G8001,G800,,
G8002,G800,,
G8008,G800,,
G8009,G800,,
G8030,G803,,
G8031,G803,,
G8032,G803,,
G8033,G803,,
G8034,G803,,
G8035,G803,,
G8036,G803,,
G8037,G803,,
G8038,G803,,
G8039,G803,,
G8040,G804,,
G8041,G804,,
G8042,G804,,
G8043,G804,,
G8044,G804,,
G8045,G804,,
G8046,G804,,
G8047,G804,,
G8048,G804,,
G8049,G804,,
G8080,G808,,
G8081,G808,,
G8082,G808,,
G8083,G808,,
G8084,G808,,
G8085,G808,,
G8086,G808,,
G8087,G808,,
G8088,G808,,
G8089,G808,,
G8090,G809,,
G8091,G809,,
G8092,G809,,
G8093,G809,,
G8094,G809,,
G8095,G809,,
G8096,G809,,
G8097,G809,,
G8098,G809,,
G8099,G809,,
G8100,G810,,
G8101,G810,,
G8102,G810,,
G8103,G810,,
G8104,G810,,
G8105,G810,,
G8106,G810,,
G8107,G810,,
G8108,G810,,
G8109,G810,,
G8110,G811,,
G8111,G811,,
G8112,G811,,
G8113,G811,,
G8114,G811,,
G8115,G811,,
G8116,G811,,
G8117,G811,,
G8118,G811,,
G8119,G811,,
G8190,G819,,
G8191,G819,,
G8192,G819,,
G8193,G819,,
G8194,G819,,
G8195,G819,,
G8196,G819,,
G8197,G819,,
G8198,G819,,
G8199,G819,,
G8200,G820,,
G8201,G820,,
G8202,G820,,
G8203,G820,,
G8204,G820,,
G8205,G820,,
G8206,G820,,
G8207,G820,,
G8208,G820,,
G8209,G820,,
G8210,G821,,
G8211,G821,,
G8212,G821,,
G8213,G821,,
G8214,G821,,
G8215,G821,,
G8216,G821,,
G8217,G821,,
G8218,G821,,
G8219,G821,,
G8220,G822,,
G8221,G822,,
G8222,G822,,
G8223,G822,,
G8224,G822,,
G8225,G822,,
G8226,G822,,
G8227,G822,,
G8228,G822,,
G8229,G822,,
G8230,G823,,
G8231,G823,,
G8232,G823,,
G8233,G823,,
G8234,G823,,
G8235,G823,,
G8236,G823,,
G8237,G823,,
G8238,G823,,
G8239,G823,,
G8240,G824,,
G8241,G824,,
G8242,G824,,
G8243,G824,,
G8244,G824,,
G8245,G824,,
G8246,G824,,
G8247,G824,,
G8248,G824,,
G8249,G824,,
G8250,G825,,
G8251,G825,,
G8252,G825,,
G8253,G825,,
G8254,G825,,
G8255,G825,,
G8256,G825,,
G8257,G825,,
G8258,G825,,
G8259,G825,,
G8300,G830,,
G8301,G830,,
G8302,G830,,
G8303,G830,,
G8304,G830,,
G8305,G830,,
G8306,G830,,
G8307,G830,,
G8308,G830,,
G8309,G830,,
G8310,G831,,
G8311,G831,,
G8312,G831,,
G8313,G831,,
G8314,G831,,
G8315,G831,,
G8316,G831,,
G8317,G831,,
G8318,G831,,
G8319,G831,,
G8320,G832,,
G8321,G832,,
G8322,G832,,
G8323,G832,,
G8324,G832,,
G8325,G832,,
G8326,G832,,
G8327,G832,,
G8328,G832,,
G8329,G832,,
G8330,G833,,
G8331,G833,,
G8332,G833,,
G8333,G833,,
G8334,G833,,
G8335,G833,,
G8336,G833,,
G8337,G833,,
G8338,G833,,
G8339,G833,,
G8340,G834,,
G8341,G834,,
G8342,G834,,
G8343,G834,,
G8344,G834,,
G8345,G834,,
G8346,G834,,
G8347,G834,,
G8348,G834,,
G8349,G834,,
G8350,G835,,
G8351,G835,,
G8352,G835,,
G8353,G835,,
G8354,G835,,
G8355,G835,,
G8356,G835,,
G8357,G835,,
G8358,G835,,
G8359,G835,,
G8360,G836,,
G8361,G836,,
G8362,G836,,
G8363,G836,,
G8364,G836,,
G8365,G836,,
G8366,G836,,
G8367,G836,,
G8368,G836,,
G8369,G836,,
G8380,G838,,
G8381,G838,,
G8382,G838,,
G8383,G838,,
G8384,G838,,
G8385,G838,,
G8386,G838,,
G8387,G838,,
G8388,G838,,
G8389,G838,,
G8390,G839,,
G8391,G839,,
G8392,G839,,
G8393,G839,,
G8394,G839,,
G8395,G839,,
G8396,G839,,
G8397,G839,,
G8398,G839,,
G8399,G839,,
G9000,G900,,
G9001,G900,,
G9002,G900,,
G9003,G900,,
G9004,G900,,
G9005,G900,,
G9006,G900,,
G9007,G900,,
G9008,G900,,
G9009,G900,,
G9010,G901,,
G9011,G901,,
G9012,G901,,
G9013,G901,,
G9014,G901,,
G9015,G901,,
G9016,G901,,
G9017,G901,,
G9018,G901,,
G9019,G901,,
G9020,G902,,
G9021,G902,,
G9022,G902,,
G9023,G902,,
G9024,G902,,
G9025,G902,,
G9026,G902,,
G9027,G902,,
G9028,G902,,
G9029,G902,,
G9040,G904,,
G9041,G904,,
G9042,G904,,
G9043,G904,,
G9044,G904,,
G9045,G904,,
G9046,G904,,
G9047,G904,,
G9048,G904,,
G9049,G904,,
G9050,G905,,
G9051,G905,,
G9052,G905,,
G9053,G905,,
G9054,G905,,
G9055,G905,,
G9056,G905,,
G9057,G905,,
G9058,G905,,
G9059,G905,,
G9060,G906,,
G9061,G906,,
G9062,G906,,
G9063,G906,,
G9064,G906,,
G9065,G906,,
G9066,G906,,
G9067,G906,,
G9068,G906,,
G9069,G906,,
G9070,G907,,
G9071,G907,,
G9072,G907,,
G9073,G907,,
G9074,G907,,
G9075,G907,,
G9076,G907,,
G9077,G907,,
G9078,G907,,
G9079,G907,,
G9080,G908,,
G9081,G908,,
G9082,G908,,
G9083,G908,,
G9084,G908,,
G9085,G908,,
G9086,G908,,
G9087,G908,,
G9088,G908,,
G9089,G908,,
G9090,G909,,
G9091,G909,,
G9092,G909,,
G9093,G909,,
G9094,G909,,
G9095,G909,,
G9096,G909,,
G9097,G909,,
G9098,G909,,
G9099,G909,,
G9100,G910,,
G9101,G910,,
G9102,G910,,
G9103,G910,,
G9104,G910,,
G9105,G910,,
G9106,G910,,
G9107,G910,,
G9108,G910,,
G9109,G910,,
G9110,G911,,
G9111,G911,,
G9112,G911,,
G9113,G911,,
G9114,G911,,
G9115,G911,,
G9116,G911,,
G9117,G911,,
G9118,G911,,
G9119,G911,,
G9120,G912,,
G9121,G912,,
G9122,G912,,
G9123,G912,,
G9124,G912,,
G9125,G912,,
G9126,G912,,
G9127,G912,,
G9128,G912,,
G9129,G912,,
G9130,G913,,
G9131,G913,,
G9132,G913,,
G9133,G913,,
G9134,G913,,
G9135,G913,,
G9136,G913,,
G9137,G913,,
G9138,G913,,
G9139,G913,,
G9180,G918,,
G9181,G918,,
G9182,G918,,
G9183,G918,,
G9184,G918,,
G9185,G918,,
G9186,G918,,
G9187,G918,,
G9188,G918,,
G9189,G918,,
G9190,G919,,
G9191,G919,,
G9192,G919,,
G9193,G919,,
G9194,G919,,
G9195,G919,,
G9196,G919,,
G9197,G919,,
G9198,G919,,
G9199,G919,,
G9300,G930,,
G9301,G930,,
G9302,G930,,
G9303,G930,,
G9304,G930,,
G9305,G930,,
G9306,G930,,
G9307,G930,,
G9308,G930,,
G9309,G930,,
G9310,G931,,
G9311,G931,,
G9312,G931,,
G9313,G931,,
G9314,G931,,
G9315,G931,,
G9316,G931,,
G9317,G931,,
G9318,G931,,
G9319,G931,,
G9320,G932,,
G9321,G932,,
G9322,G932,,
G9323,G932,,
G9324,G932,,
G9325,G932,,
G9326,G932,,
G9327,G932,,
G9328,G932,,
G9329,G932,,
G9330,G933,,
G9331,G933,,
G9332,G933,,
G9333,G933,,
G9334,G933,,
G9335,G933,,
G9336,G933,,
G9337,G933,,
G9338,G933,,
G9339,G933,,
G9340,G934,,
G9341,G934,,
G9342,G934,,
G9343,G934,,
G9344,G934,,
G9345,G934,,
G9346,G934,,
G9347,G934,,
G9348,G934,,
G9349,G934,,
G9350,G935,,
G9351,G935,,
G9352,G935,,
G9353,G935,,
G9354,G935,,
G9355,G935,,
G9356,G935,,
G9357,G935,,
G9358,G935,,
G9359,G935,,
G9360,G936,,
G9361,G936,,
G9362,G936,,
G9363,G936,,
G9364,G936,,
G9365,G936,,
G9366,G936,,
G9367,G936,,
G9368,G936,,
G9369,G936,,
G9370,G937,,
G9371,G937,,
G9372,G937,,
G9373,G937,,
G9374,G937,,
G9375,G937,,
G9376,G937,,
G9377,G937,,
G9378,G937,,
G9379,G937,,
G9380,G938,,
G9381,G938,,
G9388,G938,,
G9390,G939,,
G9391,G939,,
G9392,G939,,
G9393,G939,,
G9394,G939,,
G9395,G939,,
G9396,G939,,
G9397,G939,,
G9398,G939,,
G9399,G939,,
G9400,G940,,
G9401,G940,,
G9402,G940,,
G9403,G940,,
G9404,G940,,
G9405,G940,,
G9406,G940,,
G9407,G940,,
G9408,G940,,
G9409,G940,,
G9410,G941,,
G9411,G941,,
G9412,G941,,
G9413,G941,,
G9414,G941,,
G9415,G941,,
G9416,G941,,
G9417,G941,,
G9418,G941,,
G9419,G941,,
G9420,G942,,
G9421,G942,,
G9422,G942,,
G9423,G942,,
G9424,G942,,
G9425,G942,,
G9426,G942,,
G9427,G942,,
G9428,G942,,
G9429,G942,,
G9430,G943,,
G9431,G943,,
G9432,G943,,
G9433,G943,,
G9434,G943,,
G9435,G943,,
G9436,G943,,
G9437,G943,,
G9438,G943,,
G9439,G943,,
G9480,G948,,
G9481,G948,,
G9482,G948,,
G9483,G948,,
G9484,G948,,
G9485,G948,,
G9486,G948,,
G9487,G948,,
G9488,G948,,
G9489,G948,,
G9500,G950,,
G9501,G950,,
G9502,G950,,
G9503,G950,,
G9504,G950,,
G9505,G950,,
G9506,G950,,
G9507,G950,,
G9508,G950,,
G9509,G950,,
G9510,G951,,
G9511,G951,,
G9512,G951,,
G9513,G951,,
G9514,G951,,
G9515,G951,,
G9516,G951,,
G9517,G951,,
G9518,G951,,
G9519,G951,,
G9520,G952,,
G9521,G952,,
G9522,G952,,
G9523,G952,,
G9524,G952,,
G9525,G952,,
G9526,G952,,
G9527,G952,,
G9528,G952,,
G9529,G952,,
G9580,G958,,
G9581,G958,,
G9582,G958,,
G9583,G958,,
G9584,G958,,
G9585,G958,,
G9586,G958,,
G9587,G958,,
G9588,G958,,
G9589,G958,,
H1310,H131,,
H1311,H131,,
H1312,H131,,
H1313,H131,,
H1314,H131,,
H1315,H131,,
H1316,H131,,
H1317,H131,,
H1318,H131,,
H1319,H131,,
H1560,H156,,
H1561,H156,,
H1562,H156,,
H1563,H156,,
H1564,H156,,
H1565,H156,,
H1566,H156,,
H1567,H156,,
H1568,H156,,
H1569,H156,,
H1570,H157,,
H1571,H157,,
H1572,H157,,
H1573,H157,,
H1574,H157,,
H1575,H157,,
H1576,H157,,
H1577,H157,,
H1578,H157,,
H1579,H157,,
H5100,H510,,
H5101,H510,,
H5102,H510,,
H5103,H510,,
H5104,H510,,
H5105,H510,,
H5106,H510,,
H5107,H510,,
H5108,H510,,
H5109,H510,,
H6210,H621,,
H6211,H621,,
H6212,H621,,
H6213,H621,,
H6214,H621,,
H6215,H621,,
H6216,H621,,
H6217,H621,,
H6218,H621,,
H6219,H621,,
H6220,H622,,
H6221,H622,,
H6222,H622,,
H6223,H622,,
H6224,H622,,
H6225,H622,,
H6226,H622,,
H6227,H622,,
H6228,H622,,
H6229,H622,,
H6230,H623,,
H6231,H623,,
H6232,H623,,
H6233,H623,,
H6234,H623,,
H6235,H623,,
H6236,H623,,
H6237,H623,,
H6238,H623,,
H6239,H623,,
H6310,H631,,
H6311,H631,,
H6312,H631,,
H6313,H631,,
H6314,H631,,
H6315,H631,,
H6316,H631,,
H6317,H631,,
H6318,H631,,
H6319,H631,,
H6320,H632,,
H6321,H632,,
H6322,H632,,
H6323,H632,,
H6324,H632,,
H6325,H632,,
H6326,H632,,
H6327,H632,,
H6328,H632,,
H6329,H632,,
H6330,H633,,
H6331,H633,,
H6332,H633,,
H6333,H633,,
H6334,H633,,
H6335,H633,,
H6336,H633,,
H6337,H633,,
H6338,H633,,
H6339,H633,,
H6410,H641,,
H6411,H641,,
H6412,H641,,
H6413,H641,,
H6414,H641,,
H6415,H641,,
H6416,H641,,
H6417,H641,,
H6418,H641,,
H6419,H641,,
H6420,H642,,
H6421,H642,,
H6422,H642,,
H6423,H642,,
H6424,H642,,
H6425,H642,,
H6426,H642,,
H6427,H642,,
H6428,H642,,
H6429,H642,,
H6610,H661,,
H6611,H661,,
H6612,H661,,
H6613,H661,,
H6614,H661,,
H6615,H661,,
H6616,H661,,
H6617,H661,,
H6618,H661,,
H6619,H661,,
H6620,H662,,
H6621,H662,,
H6622,H662,,
H6623,H662,,
H6624,H662,,
H6625,H662,,
H6626,H662,,
H6627,H662,,
H6628,H662,,
H6629,H662,,
H6710,H671,,
H6711,H671,,
H6712,H671,,
H6713,H671,,
H6714,H671,,
H6715,H671,,
H6716,H671,,
H6717,H671,,
H6718,H671,,
H6719,H671,,
H6720,H672,,
H6721,H672,,
H6722,H672,,
H6723,H672,,
H6724,H672,,
H6725,H672,,
H6726,H672,,
H6727,H672,,
H6728,H672,,
H6729,H672,,
H6800,H680,,
H6801,H680,,
H6802,H680,,
H6803,H680,,
H6804,H680,,
H6805,H680,,
H6806,H680,,
H6807,H680,,
H6808,H680,,
H6809,H680,,
H6920,H692,,
H6921,H692,,
H6922,H692,,
H6923,H692,,
H6924,H692,,
H6925,H692,,
H6926,H692,,
H6927,H692,,
H6928,H692,,
H6929,H692,,
I0620,I062,,
I0621,I062,,
I0622,I062,,
I0623,I062,,
I0624,I062,,
I0625,I062,,
I0626,I062,,
I0627,I062,,
I0628,I062,,
I0629,I062,,
I0810,I081,,
I0811,I081,,
I0812,I081,,
I0813,I081,,
I0814,I081,,
I0815,I081,,
I0816,I081,,
I0817,I081,,
I0818,I081,,
I0819,I081,,
I0830,I083,,
I0831,I083,,
I0832,I083,,
I0833,I083,,
I0834,I083,,
I0835,I083,,
I0836,I083,,
I0837,I083,,
I0838,I083,,
I0839,I083,,
I0850,I085,,
I0851,I085,,
I0852,I085,,
I0853,I085,,
I0854,I085,,
I0855,I085,,
I0856,I085,,
I0857,I085,,
I0858,I085,,
I0859,I085,,
I1410,I141,,
I1411,I141,,
I1412,I141,,
I1413,I141,,
I1414,I141,,
I1415,I141,,
I1416,I141,,
I1417,I141,,
I1418,I141,,
I1419,I141,,
I1420,I142,,
I1421,I142,,
I1422,I142,,
I1423,I142,,
I1424,I142,,
I1425,I142,,
I1426,I142,,
I1427,I142,,
I1428,I142,,
I1429,I142,,
I1870,I187,,
I1871,I187,,
I1872,I187,,
I1873,I187,,
I1874,I187,,
I1875,I187,,
I1876,I187,,
I1877,I187,,
I1878,I187,,
I1879,I187,,
I2110,I211,,
I2111,I211,,
I2112,I211,,
I2113,I211,,
I2114,I211,,
I2115,I211,,
I2116,I211,,
I2117,I211,,
I2118,I211,,
I2119,I211,,
I2130,I213,,
I2131,I213,,
I2132,I213,,
I2133,I213,,
I2134,I213,,
I2135,I213,,
I2136,I213,,
I2137,I213,,
I2138,I213,,
I2139,I213,,
I2510,I251,,
I2511,I251,,
I2512,I251,,
I2513,I251,,
I2514,I251,,
I2515,I251,,
I2516,I251,,
I2517,I251,,
I2518,I251,,
I2519,I251,,
I2520,I252,,
I2521,I252,,
I2522,I252,,
I2523,I252,,
I2524,I252,,
I2525,I252,,
I2526,I252,,
I2527,I252,,
I2528,I252,,
I2529,I252,,
I6400,I640,,
I6401,I640,,
I6402,I640,,
I6403,I640,,
I6404,I640,,
I6405,I640,,
I6406,I640,,
I6407,I640,,
I6408,I640,,
I6409,I640,,
I6510,I651,,
I6511,I651,,
I6512,I651,,
I6513,I651,,
I6514,I651,,
I6515,I651,,
I6516,I651,,
I6517,I651,,
I6518,I651,,
I6519,I651,,
I6520,I652,,
I6521,I652,,
I6522,I652,,
I6523,I652,,
I6524,I652,,
I6525,I652,,
I6526,I652,,
I6527,I652,,
I6528,I652,,
I6529,I652,,
I6530,I653,,
I6531,I653,,
I6532,I653,,
I6533,I653,,
I6534,I653,,
I6535,I653,,
I6536,I653,,
I6537,I653,,
I6538,I653,,
I6539,I653,,
I6670,I667,,
I6671,I667,,
I6672,I667,,
I6673,I667,,
I6674,I667,,
I6675,I667,,
I6676,I667,,
I6677,I667,,
I6678,I667,,
I6679,I667,,
I6700,I670,,
I6701,I670,,
I6702,I670,,
I6703,I670,,
I6704,I670,,
I6705,I670,,
I6706,I670,,
I6707,I670,,
I6708,I670,,
I6709,I670,,
I6960,I696,,
I6961,I696,,
I6962,I696,,
I6963,I696,,
I6964,I696,,
I6965,I696,,
I6966,I696,,
I6967,I696,,
I6968,I696,,
I6969,I696,,
I7210,I721,,
I7211,I721,,
I7212,I721,,
I7213,I721,,
I7214,I721,,
I7215,I721,,
I7216,I721,,
I7217,I721,,
I7218,I721,,
I7219,I721,,
I7600,I760,,
I7601,I760,,
I7602,I760,,
I7603,I760,,
I7604,I760,,
I7605,I760,,
I7606,I760,,
I7607,I760,,
I7608,I760,,
I7609,I760,,
J0610,J061,,
J0611,J061,,
J0612,J061,,
J0613,J061,,
J0614,J061,,
J0615,J061,,
J0616,J061,,
J0617,J061,,
J0618,J061,,
J0619,J061,,
J0620,J062,,
J0621,J062,,
J0622,J062,,
J0623,J062,,
J0624,J062,,
J0625,J062,,
J0626,J062,,
J0627,J062,,
J0628,J062,,
J0629,J062,,
J0630,J063,,
J0631,J063,,
J0632,J063,,
J0633,J063,,
J0634,J063,,
J0635,J063,,
J0636,J063,,
J0637,J063,,
J0638,J063,,
J0639,J063,,
J0710,J071,,
J0711,J071,,
J0712,J071,,
J0713,J071,,
J0714,J071,,
J0715,J071,,
J0716,J071,,
J0717,J071,,
J0718,J071,,
J0719,J071,,
J0720,J072,,
J0721,J072,,
J0722,J072,,
J0723,J072,,
J0724,J072,,
J0725,J072,,
J0726,J072,,
J0727,J072,,
J0728,J072,,
J0729,J072,,
J0800,J080,,
J0801,J080,,
J0802,J080,,
J0803,J080,,
J0804,J080,,
J0805,J080,,
J0806,J080,,
J0807,J080,,
J0808,J080,,
J0809,J080,,
J0900,J090,,
J0901,J090,,
J0902,J090,,
J0903,J090,,
J0904,J090,,
J0905,J090,,
J0906,J090,,
J0907,J090,,
J0908,J090,,
J0909,J090,,
J5010,J501,,
J5011,J501,,
J5012,J501,,
J5013,J501,,
J5014,J501,,
J5015,J501,,
J5016,J501,,
J5017,J501,,
J5018,J501,,
J5019,J501,,
J5020,J502,,
J5021,J502,,
J5022,J502,,
J5023,J502,,
J5024,J502,,
J5025,J502,,
J5026,J502,,
J5027,J502,,
J5028,J502,,
J5029,J502,,
J6110,J611,,
J6111,J611,,
J6112,J611,,
J6113,J611,,
J6114,J611,,
J6115,J611,,
J6116,J611,,
J6117,J611,,
J6118,J611,,
J6119,J611,,
J6120,J612,,
J6121,J612,,
J6122,J612,,
J6123,J612,,
J6124,J612,,
J6125,J612,,
J6126,J612,,
J6127,J612,,
J6128,J612,,
J6129,J612,,
J6130,J613,,
J6131,J613,,
J6132,J613,,
J6133,J613,,
J6134,J613,,
J6135,J613,,
J6136,J613,,
J6137,J613,,
J6138,J613,,
J6139,J613,,
J6310,J631,,
J6311,J631,,
J6312,J631,,
J6313,J631,,
J6314,J631,,
J6315,J631,,
J6316,J631,,
J6317,J631,,
J6318,J631,,
J6319,J631,,
J6320,J632,,
J6321,J632,,
J6322,J632,,
J6323,J632,,
J6324,J632,,
J6325,J632,,
J6326,J632,,
J6327,J632,,
J6328,J632,,
J6329,J632,,
J6330,J633,,
J6331,J633,,
J6332,J633,,
J6333,J633,,
J6334,J633,,
J6335,J633,,
J6336,J633,,
J6337,J633,,
J6338,J633,,
J6339,J633,,
J6400,J640,,
J6401,J640,,
